date,open,high,low,close,volume,Volume
1990/6/18,0.350445986,0.352679014,0.348214,0.350445986,0.277862042,111395200
1990/6/19,0.348214,0.354911,0.342633992,0.353794992,0.28051734,157225600
1990/6/20,0.356027007,0.359375,0.354911,0.357143015,0.283171952,154739200
1990/6/21,0.357143015,0.375,0.357143015,0.373883992,0.296445638,208600000
1990/6/22,0.375,0.380580008,0.368304014,0.370536,0.293790936,283976000
1990/6/25,0.370536,0.372768015,0.359375,0.368304014,0.292021275,122001600
1990/6/26,0.372768015,0.375,0.360491008,0.362722993,0.287596136,127254400
1990/6/27,0.363839,0.375,0.359375,0.370536,0.293790936,97227200
1990/6/28,0.381695986,0.386161,0.372768015,0.383929014,0.304410011,249939200
1990/6/29,0.383929014,0.400669992,0.381695986,0.399554014,0.316798836,325192000
1990/7/2,0.397320986,0.397320986,0.390625,0.392856985,0.311488807,135408000
1990/7/3,0.391741008,0.397320986,0.390625,0.392856985,0.311488807,99500800
1990/7/5,0.390625,0.395089,0.386161,0.388393015,0.307949424,107464000
1990/7/6,0.388393015,0.401786,0.386161,0.399554014,0.316798836,209059200
1990/7/9,0.401786,0.419643015,0.399554014,0.416294992,0.330072403,315459200
1990/7/10,0.419643015,0.424106985,0.417411,0.419643015,0.332726896,361424000
1990/7/11,0.417411,0.419643015,0.408481985,0.419643015,0.332726896,246153600
1990/7/12,0.417411,0.424106985,0.415179014,0.422991008,0.335381538,182470400
1990/7/13,0.424106985,0.426339,0.417411,0.417411,0.330957323,230977600
1990/7/16,0.417411,0.420758992,0.404018015,0.407366008,0.322992742,179704000
1990/7/17,0.408481985,0.410714,0.392856985,0.395089,0.313258588,136852800
1990/7/18,0.397320986,0.401786,0.383929014,0.398438007,0.315914005,288366400
1990/7/19,0.363839,0.379464,0.357143015,0.372768015,0.295560628,585984000
1990/7/20,0.375,0.379464,0.363839,0.366070986,0.290250659,191844800
1990/7/23,0.366070986,0.372768015,0.357143015,0.370536,0.293790936,270188800
1990/7/24,0.375,0.377231985,0.366070986,0.376116008,0.29821527,193916800
1990/7/25,0.375,0.386161,0.372768015,0.377231985,0.299100012,104921600
1990/7/26,0.377231985,0.379464,0.366070986,0.369419992,0.292906016,80337600
1990/7/27,0.368304014,0.372768015,0.361606985,0.369419992,0.292906016,62316800
1990/7/30,0.363839,0.379464,0.363839,0.378347993,0.299985021,85456000
1990/7/31,0.379464,0.381695986,0.370536,0.375,0.297330439,96006400
1990/8/1,0.375,0.381695986,0.370536,0.378347993,0.299985021,93508800
1990/8/2,0.368304014,0.390625,0.368304014,0.388393015,0.307949424,223126400
1990/8/3,0.388393015,0.390625,0.354911,0.368304014,0.292021275,268968000
1990/8/6,0.348214,0.361606985,0.34375,0.352679014,0.279632539,179659200
1990/8/7,0.359375,0.362722993,0.345981985,0.352679014,0.279632539,198531200
1990/8/8,0.352679014,0.363839,0.352679014,0.358258992,0.284056842,102536000
1990/8/9,0.359375,0.361606985,0.350445986,0.352679014,0.279632539,96387200
1990/8/10,0.345981985,0.350445986,0.341518015,0.345981985,0.27432248,102704000
1990/8/13,0.339286,0.357143015,0.338169992,0.356027007,0.282287061,156116800
1990/8/14,0.357143015,0.357143015,0.350445986,0.354911,0.281402141,98168000
1990/8/15,0.357143015,0.359375,0.350445986,0.350445986,0.277862042,92052800
1990/8/16,0.348214,0.353794992,0.34375,0.34375,0.272552848,123894400
1990/8/17,0.34375,0.34375,0.319195986,0.325893015,0.25839451,246108800
1990/8/20,0.325893015,0.334820986,0.323661,0.328125,0.260950416,75062400
1990/8/21,0.319195986,0.328125,0.314731985,0.323661,0.257400274,161044800
1990/8/22,0.330356985,0.330356985,0.311383992,0.313616008,0.249411687,122718400
1990/8/23,0.305804014,0.3125,0.299106985,0.308036,0.244974032,143696000
1990/8/24,0.314731985,0.321429014,0.310268015,0.316964,0.252074301,73416000
1990/8/27,0.328125,0.339286,0.323661,0.337054014,0.268051386,117465600
1990/8/28,0.334820986,0.342633992,0.332589,0.340402007,0.270714045,80192000
1990/8/29,0.339286,0.340402007,0.328125,0.332589,0.264500469,150931200
1990/8/30,0.332589,0.334820986,0.321429014,0.323661,0.257400274,122595200
1990/8/31,0.321429014,0.332589,0.321429014,0.330356985,0.262725323,99456000
1990/9/4,0.325893015,0.334820986,0.325893015,0.330356985,0.262725323,82745600
1990/9/5,0.332589,0.332589,0.319195986,0.321429014,0.255625218,64052800
1990/9/6,0.316964,0.321429014,0.314731985,0.319195986,0.253849298,87628800
1990/9/7,0.316964,0.328125,0.313616008,0.324777007,0.258287787,58172800
1990/9/10,0.330356985,0.330356985,0.319195986,0.319195986,0.253849298,75980800
1990/9/11,0.321429014,0.322544992,0.301339,0.303570986,0.241423145,178270400
1990/9/12,0.308036,0.308036,0.299106985,0.303570986,0.241423145,100408000
1990/9/13,0.308036,0.310268015,0.294643015,0.301339,0.239648074,97260800
1990/9/14,0.299106985,0.305804014,0.296875,0.303570986,0.241423145,113915200
1990/9/17,0.303570986,0.314731985,0.299106985,0.301339,0.239648074,77672000
1990/9/18,0.301339,0.301339,0.294643015,0.297991008,0.23698546,124611200
1990/9/19,0.296875,0.301339,0.285714,0.290179014,0.230772838,182459200
1990/9/20,0.287945986,0.287945986,0.279018015,0.282366008,0.224559277,100934400
1990/9/21,0.285714,0.290179014,0.276786,0.28125,0.223671734,153865600
1990/9/24,0.28125,0.28125,0.265625,0.270089,0.214795753,138499200
1990/9/25,0.272320986,0.274554014,0.261161,0.267856985,0.213020608,157953600
1990/9/26,0.267856985,0.272320986,0.265625,0.265625,0.211245552,94136000
1990/9/27,0.267856985,0.272320986,0.25,0.252231985,0.20059438,142340800
1990/9/28,0.254464,0.258929014,0.243303999,0.258929014,0.205920443,176041600
1990/10/1,0.263393015,0.276786,0.261161,0.272320986,0.216570675,155657600
1990/10/2,0.276786,0.285714,0.263393015,0.264508992,0.210358083,270984000
1990/10/3,0.265625,0.265625,0.238839,0.241071001,0.191718295,268240000
1990/10/4,0.238839,0.25,0.234375,0.25,0.198819309,213494400
1990/10/5,0.241071001,0.256695986,0.241071001,0.25,0.198819309,99489600
1990/10/8,0.256695986,0.261161,0.252231985,0.260044992,0.206807867,61532800
1990/10/9,0.254464,0.258929014,0.247768,0.25,0.198819309,120579200
1990/10/10,0.243303999,0.25,0.232143,0.236607,0.188168183,147907200
1990/10/11,0.238839,0.248884007,0.227678999,0.247768,0.197044313,205979200
1990/10/12,0.252231985,0.254464,0.241071001,0.252231985,0.20059438,228648000
1990/10/15,0.254464,0.256695986,0.237722993,0.247768,0.197044313,201017600
1990/10/16,0.245536,0.245536,0.216518,0.223214,0.177517056,305233600
1990/10/17,0.225446001,0.236607,0.223214,0.236607,0.188168183,309064000
1990/10/18,0.236607,0.256695986,0.236607,0.254464,0.202369422,315000000
1990/10/19,0.279018015,0.283481985,0.270089,0.280133992,0.222784221,933732800
1990/10/22,0.28125,0.28125,0.272320986,0.277902007,0.221009165,252739200
1990/10/23,0.276786,0.28125,0.270089,0.276786,0.220121607,167048000
1990/10/24,0.274554014,0.276786,0.267856985,0.272320986,0.216570675,141825600
1990/10/25,0.270089,0.279018015,0.264508992,0.267856985,0.213020608,153462400
1990/10/26,0.265625,0.279018015,0.265625,0.267856985,0.213020608,134198400
1990/10/29,0.270089,0.272320986,0.265625,0.266741008,0.212133124,123480000
1990/10/30,0.265625,0.274554014,0.257813007,0.271205008,0.215683296,98044800
1990/10/31,0.272320986,0.284597993,0.270089,0.274554014,0.218346566,148758400
1990/11/1,0.272320986,0.276786,0.265625,0.272320986,0.216570675,90652800
1990/11/2,0.272320986,0.289063007,0.272320986,0.283481985,0.22544682,148612800
1990/11/5,0.287945986,0.299106985,0.285714,0.296875,0.236098051,184475200
1990/11/6,0.299106985,0.308036,0.296875,0.299106985,0.237872958,184766400
1990/11/7,0.299106985,0.301339,0.291294992,0.296875,0.236098051,202977600
1990/11/8,0.294643015,0.3125,0.294643015,0.308036,0.244974032,199248000
1990/11/9,0.3125,0.319195986,0.308036,0.316964,0.252074301,198228800
1990/11/12,0.316964,0.328125,0.314731985,0.323661,0.257400274,145051200
1990/11/13,0.323661,0.325893015,0.319195986,0.321429014,0.255625218,141948800
1990/11/14,0.319195986,0.332589,0.319195986,0.330356985,0.262725323,190747200
1990/11/15,0.328125,0.330356985,0.316964,0.321429014,0.255625218,161772800
1990/11/16,0.319195986,0.321429014,0.310268015,0.313616008,0.250245512,183008000
1990/11/19,0.316964,0.324777007,0.314731985,0.324777007,0.25915125,223910400
1990/11/20,0.325893015,0.328125,0.314731985,0.316964,0.252917022,153630400
1990/11/21,0.314731985,0.323661,0.310268015,0.322544992,0.257370323,123211200
1990/11/23,0.323661,0.330356985,0.321429014,0.324777007,0.25915125,53200000
1990/11/26,0.321429014,0.330356985,0.321429014,0.328125,0.26182279,81457600
1990/11/27,0.330356985,0.341518015,0.328125,0.334820986,0.26716578,164584000
1990/11/28,0.337054014,0.34375,0.328125,0.328125,0.26182279,174910400
1990/11/29,0.330356985,0.330356985,0.323661,0.328125,0.26182279,126705600
